263;217;370;105
278;225;359;95
293;235;347;83
312;239;330;74
334;234;308;77
354;231;285;83
372;222;266;96
385;206;250;119
394;189;240;150
398;172;242;183
397;155;251;214
391;138;268;239
383;127;283;255
374;119;295;263
367;115;306;268
362;115;310;271
360;115;309;271
362;115;302;268
366;119;293;265
374;124;278;257
381;135;261;245
388;151;246;226
390;169;236;201
387;194;231;179
374;218;234;148
354;238;245;123
328;247;263;107
302;251;287;99
275;246;310;95
255;235;331;103
238;221;348;116
228;208;358;132
221;199;364;145
217;190;366;159
217;183;366;167
216;179;370;173
222;183;372;172
227;188;374;167
235;199;378;161
245;209;379;149
258;220;377;135
273;229;371;125
286;236;363;114
302;239;357;107
320;237;352;102
335;235;348;96
351;237;346;93
366;234;347;91
380;231;349;89
393;227;352;89
404;223;357;88
413;220;359;88
417;216;359;87
418;212;360;87
416;209;358;87
412;211;354;90
406;213;349;91
398;215;342;93
389;221;334;96
378;225;326;99
367;232;318;102
